,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,count
278,COLBHOPE,436,Colborne at Hope SB - #436,,42.990934,-81.242065,,,,,,0,0
279,COLBOXFD,438,Colborne at Oxford SB - #438,,42.997293,-81.245316,,,,,,0,0
280,COLBPAM1,439,Colborne at Pall Mall NB - #439,,42.994937,-81.243983,,,,,,0,0
281,COLBPAM2,440,Colborne at Pall Mall SB - #440,,42.994842,-81.244053,,,,,,0,0
282,COLBPIC2,442,Colborne at Piccadilly  SB - #442,,42.99633,-81.244841,,,,,,0,0
283,COLBPRIN,443,Colborne at Princess NB - #443,,42.990303,-81.241638,,,,,,0,0
284,COMMADE1,445,Commissioners at Adelaide EB - #445,,42.959153,-81.2149,,,,,,0,0
285,COMMADE2,446,Commissioners east of Adelaide WB - #446,,42.959517,-81.214417,,,,,,0,0
286,COMMADE4,447,Commissioners west of Adelaide WB - #447,,42.958643,-81.220485,,,,,,0,0
287,COMMBOL2,448,Commissioners at Boler WB - #448,,42.959479,-81.331786,,,,,,0,0
288,COMMDEV1,449,Commissioners at Deveron EB - #449,,42.962324,-81.194459,,,,,,0,0
289,COMMDEV2,450,Commissioners west of Deveron 1 WB - #450,,42.962337,-81.195987,,,,,,0,0
290,COMMDEV4,452,Commissioners west of Deveron 2 WB - #452,,42.962191,-81.1969,,,,,,0,0
291,COMMDEV6,453,Commissioners east of Deveron WB - #453,,42.962645,-81.193643,,,,,,0,0
292,COMMFRO1,454,Commissioners at Frontenac EB - #454,,42.960312,-81.20809,,,,,,0,0
293,COMMFRO2,455,Commissioners at Frontenac WB - #455,,42.960331,-81.209188,,,,,,0,0
294,COMMGRD1,456,Commissioners at Gordon EB - #456,,42.956583,-81.264504,,,,,,0,0
295,COMMGRD2,457,Commissioners at Gordon WB - #457,,42.956814,-81.263811,,,,,,0,0
296,COMMHAM2,458,Commissioners east of Halls Mills WB - #458,,42.960372,-81.334565,,,,,,0,0
297,COMMHUXL,461,Commissioners at Huxley WB - #461,,42.95665,-81.267432,,,,,,0,0
298,COMMKIE1,462,Commissioners at King Edward EB - #462,,42.960762,-81.205452,,,,,,0,0
299,COMMKIE2,463,Commissioners at King Edward WB - #463,,42.960842,-81.205928,,,,,,0,0
300,COMMLEA1,464,Commissioners at Leathorne EB - #464,,42.959597,-81.212585,,,,,,0,0
301,COMMLEA2,465,Commissioners at Leathorne WB - #465,,42.95983,-81.212451,,,,,,0,0
302,COMMLYN4,468,Opposite St George's Parish - #468,,42.958091,-81.326569,,,,,,0,0
303,COMMNASH,470,Commissioners at Nashua EB - #470,,42.95727,-81.324072,,,,,,0,0
304,COMMNOR1,471,Commissioners at North EB - #471,,42.956376,-81.321049,,,,,,0,0
305,COMMNOR2,472,Commissioners at North WB - #472,,42.956876,-81.322416,,,,,,0,0
306,COMMNOT1,473,Commissioners west of Nottinghill EB - #473,,42.952527,-81.299502,,,,,,0,0
307,COMMNOT3,474,Commissioners east of Nottinghill EB - #474,,42.95305,-81.296777,,,,,,0,0
308,COMMPOM1,475,Commissioners west of Pondmills EB - #475,,42.961323,-81.201406,,,,,,0,0
309,COMMPOM3,477,Commissioners east of Pondmills EB - #477,,42.961925,-81.197476,,,,,,0,0
310,COMMPOM4,478,Commissioners west of Pondmills WB - #478,,42.9615,-81.20151,,,,,,0,0
311,COMMSPR1,479,Commissioners at Springbank Park EB - #479,,42.958444,-81.328319,,,,,,0,0
312,COMMSPR2,480,Commissioners & Springbank Dr WB - #480,,42.955838,-81.318653,,,,,,0,0
313,COMMSPR4,481,Commissioners at Springbank Park WB - #481,,42.958611,-81.328577,,,,,,0,0
314,COMMSTEP,482,Commissioners at Stephen WB - #482,,42.962034,-81.339632,,,,,,0,0
315,COMMVISC,483,Commissioners at Viscount EB - #483,,42.956481,-81.268808,,,,,,0,0
316,CRANCOMM,487,Cranbrook at Commissioners NB - #487,,42.951921,-81.302897,,,,,,0,0
317,CRANHIMO,488,Cranbrook at Hillsmount NB - #488,,42.947556,-81.303783,,,,,,0,0
318,CRANSALE,489,Cranbrook at Salem NB - #489,,42.950876,-81.302641,,,,,,0,0
319,CRUMPAGE,490,Crumlin at Page NB - #490,,43.018673,-81.150931,,,,,,0,0
320,CULVCLA1,492,Culver at Clarke EB - #492,,43.013964,-81.180833,,,,,,0,0
321,CULVCLA2,493,1826 Culver WB - #493,,43.012837,-81.183469,,,,,,0,0
322,CULVCLA4,494,Culver at Clarke WB - #494,,43.013992,-81.180842,,,,,,0,0
323,CULVCUL1,495,Culver at Culver Cres EB - #495,,43.00989,-81.184268,,,,,,0,0
324,CULVCUL3,496,Culver east of Culver Place EB - #496,,43.010716,-81.182482,,,,,,0,0
325,CULVCUL4,497,Culver at Culver Cres. WB - #497,,43.010385,-81.182804,,,,,,0,0
326,CULVCUL5,498,Culver north of Culver Place EB - #498,,43.013036,-81.183242,,,,,,0,0
327,CULVTHR1,499,Culver at Third EB - #499,,43.008725,-81.187154,,,,,,0,0
328,CULVTHR2,500,Culver at Third WB - #500,,43.008742,-81.187181,,,,,,0,0
329,DEARBRAD,505,Dearness at Bradley NB - #505,,42.935217,-81.220893,,,,,,0,0
330,DEARDUL1,506,Dearness at Dunelm Lane NB - #506,,42.937012,-81.221301,,,,,,0,0
331,DEARDUL2,507,Dearness at Dunelm Lane SB - #507,,42.936711,-81.221339,,,,,,0,0
332,DEARWILL,508,Dearness at Willow Lane SB - #508,,42.938281,-81.22172,,,,,,0,0
333,DELAHAL2,509,Delaware Hall SB - #509,,43.008569,-81.269757,,,,,,0,0
334,DELAHALL,510,Delaware Hall NB - #510,,43.008818,-81.26958,,,,,,0,0
335,DEVECOM1,513,Deveron at Commissioners NB - #513,,42.961243,-81.194917,,,,,,0,0
336,DOONANGU,519,Doon at Angus EB - #519,,43.022231,-81.263841,,,,,,0,0
337,DOONCAIT,520,Doon at Caithness Ct EB - #520,,43.02174,-81.265561,,,,,,0,0
338,DOONMUS1,521,Doon at Muskoka Cres NB - #521,,43.022039,-81.259615,,,,,,0,0
339,DOONMUS2,522,Doon at Muskoka Cres SB - #522,,43.022768,-81.260646,,,,,,0,0
340,DOONRAV2,523,Doon at Ravine Ridge Way WB - #523,,43.020554,-81.267587,,,,,,0,0
341,DOONRAV4,524,Doon at Ravine Ridge Cres WB - #524,,43.021353,-81.266953,,,,,,0,0
342,DOONSUNY,525,Doon at Sunnyside WB - #525,,43.022169,-81.264278,,,,,,0,0
343,DOONWIN1,526,Doon at Windemere NB - #526,,43.01838,-81.266234,,,,,,0,0
344,DOONWIN2,527,Doon at Windemere SB - #527,,43.018348,-81.266341,,,,,,0,0
345,DOWASH1,528,Dow at Ashbury EB - #528,,42.939373,-81.204839,,,,,,0,0
346,DOWASH2,529,Dow at Ashbury WB - #529,,42.93947,-81.205079,,,,,,0,0
347,DUFFCOLB,531,Dufferin at Colborne EB - #531,,42.988828,-81.241878,,,,,,0,0
348,DUFFPICT,532,Dufferin at Picton EB - #532,,42.987954,-81.244986,,,,,,0,0
349,DUFFWEL2,535,Dufferin east of Wellington WB - #535,,42.987807,-81.245999,,,,,,0,0
350,DUNDADE1,537,Dundas at Adelaide EB - #537,,42.988586,-81.232139,,,,,,0,0
351,DUNDADE2,538,Dundas at Adelaide WB - #538,,42.988694,-81.232111,,,,,,0,0
352,DUNDARVI,539,Dundas at Arvilla WB - #539,,43.006433,-81.1702,,,,,,0,0
353,DUNDASH1,540,Dundas at Ashland EB - #540,,42.995436,-81.208452,,,,,,0,0
354,DUNDASH4,542,Dundas east of Ashland WB - #542,,42.995535,-81.208574,,,,,,0,0
355,DUNDBEA1,543,Dundas at Beatrice EB - #543,,43.003464,-81.180178,,,,,,0,0
356,DUNDBEA2,544,Dundas at Beatrice WB - #544,,43.003435,-81.180831,,,,,,0,0
357,DUNDBUR2,546,Dundas at Second WB - #546,,43.000759,-81.190277,,,,,,0,0
358,DUNDCARL,547,Dundas at Carlyle EB - #547,,43.008743,-81.161078,,,,,,0,0
359,DUNDCLK1,550,Dundas at Clarke EB - #550,,43.00455,-81.176374,,,,,,0,0
360,DUNDCLK4,551,Dundas at Clarke WB - #551,,43.004671,-81.176482,,,,,,0,0
361,DUNDCOL1,552,Dundas at Colborne EB - #552,,42.986356,-81.239964,,,,,,0,0
362,DUNDCOL2,553,Dundas at Colborne WB - #553,,42.986632,-81.239501,,,,,,0,0
363,DUNDDORI,554,Dundas at Dorinda WB - #554,,42.993689,-81.214982,,,,,,0,0
364,DUNDEAS2,556,Dundas at Eastwood WB - #556,,43.005664,-81.172855,,,,,,0,0
365,DUNDEAS3,557,Dundas east of Eastwood EB - #557,,43.005338,-81.173386,,,,,,0,0
366,DUNDEGE1,560,Dundas at Egerton EB - #560,,42.992935,-81.217246,,,,,,0,0
367,DUNDEGE2,561,Dundas at Egerton WB - #561,,42.993006,-81.217444,,,,,,0,0
368,DUNDELE1,562,Dundas at Eleanor EB - #562,,42.994507,-81.211776,,,,,,0,0
369,DUNDELIZ,564,Dundas at Elizabeth WB - #564,,42.989457,-81.229542,,,,,,0,0
370,DUNDENGL,565,Dundas at English WB - #565,,42.990231,-81.226943,,,,,,0,0
371,DUNDFIR1,566,Dundas at First EB - #566,,42.999356,-81.194651,,,,,,0,0
372,DUNDFIR2,567,Dundas east of First WB - #567,,42.999659,-81.194212,,,,,,0,0
373,DUNDFOR1,569,Dundas at Forest Lawn EB - #569,,43.007235,-81.166554,,,,,,0,0
374,DUNDFOR2,570,Dundas at Forest Lawn WB - #570,,43.007187,-81.167455,,,,,,0,0
375,DUNDHAL2,572,Dundas east of Hale WB - #572,,42.998415,-81.19858,,,,,,0,0
376,DUNDHAL3,573,Dundas west of Hale EB - #573,,42.998058,-81.199337,,,,,,0,0
377,DUNDHAL4,574,Dundas west of Hale WB - #574,,42.997855,-81.200533,,,,,,0,0
378,DUNDHARC,575,Dundalk at Harcroft Cres SB - #575,,42.946155,-81.243894,,,,,,0,0
379,DUNDHEWI,576,Dundas at Hewitt EB - #576,,42.990129,-81.226942,,,,,,0,0
380,DUNDHIG1,577,Dundas at Highbury  EB - #577,,42.996596,-81.204339,,,,,,0,0
381,DUNDHIG2,578,Dundas at Highbury WB - #578,,42.996795,-81.20435,,,,,,0,0
382,DUNDHIN1,579,Dundalk at Hines NB - #579,,42.945118,-81.244214,,,,,,0,0
383,DUNDHIN2,580,Dundalk at Hines SB - #580,,42.944798,-81.244219,,,,,,0,0
384,DUNDINDU,581,Dundas at Industrial WB - #581,,43.009168,-81.160049,,,,,,0,0
385,DUNDKELL,583,Dundas at Kellogg Lane EB - #583,,42.993594,-81.214891,,,,,,0,0
386,DUNDLYLE,584,Dundas at Lyle EB - #584,,42.989387,-81.229835,,,,,,0,0
387,DUNDMAI1,585,Dundas at Maitland EB - #585,,42.987275,-81.237054,,,,,,0,0
388,DUNDMAI2,586,Dundas at Maitland WB - #586,,42.987404,-81.236751,,,,,,0,0
389,DUNDMANI,587,Dundas at Manitoba EB - #587,,43.001873,-81.185862,,,,,,0,0
390,DUNDONT1,592,Dundas at Ontario EB - #592,,42.991523,-81.222292,,,,,,0,0
391,DUNDONT2,593,Dundas at Ontario WB - #593,,42.991671,-81.22204,,,,,,0,0
392,DUNDQUE1,594,Dundas at Quebec EB - #594,,42.992387,-81.219149,,,,,,0,0
393,DUNDQUE2,595,Dundas at Quebec WB - #595,,42.9924,-81.219503,,,,,,0,0
394,DUNDREC1,596,Dundas at Rectory EB - #596,,42.990839,-81.224434,,,,,,0,0
395,DUNDREC2,597,Dundas at Rectory WB - #597,,42.990957,-81.22441,,,,,,0,0
396,DUNDRIDO,600,Dundas at Ridout EB - #600,,42.982377,-81.254162,,,,,,0,0
397,DUNDSASK,602,Dundas at Saskatoon EB - #602,,43.000664,-81.190041,,,,,,0,0
398,DUNDSDAL,604,Dundalk at Southdale SB - #604,,42.942477,-81.243882,,,,,,0,0
399,DUNDSPE1,605,Dundas at Speight EB - #605,,43.007731,-81.164719,,,,,,0,0
400,DUNDSPE2,606,Dundas east of Speight WB - #606,,43.008122,-81.163976,,,,,,0,0
401,DUNDSPE4,607,Dundas west of Speight WB - #607,,43.007614,-81.165815,,,,,,0,0
402,DUNDSTOC,608,Dundalk at Stockton NB - #608,,42.942628,-81.243814,,,,,,0,0
403,DUNDTHR,612,Dundas at Third WB - #612,,43.001981,-81.186037,,,,,,0,0
404,DUNDWAT1,614,Dundas east of Waterloo EB - #614,,42.985819,-81.241849,,,,,,0,0
405,DUNDWAT2,615,Dundas at Waterloo WB - #615,,42.985855,-81.242283,,,,,,0,0
406,DUNDWAV1,617,Dundas east of Wavell EB - #617,,43.006422,-81.169406,,,,,,0,0
407,DUNDWAV3,618,Dundas west of Wavell EB - #618,,43.005869,-81.171576,,,,,,0,0
408,DUNDWEL2,620,Dundas at Wellington WB - #620,,42.985046,-81.245045,,,,,,0,0
409,DUNDWEL5,622,Dundas east of Wellington EB - #622,,42.985037,-81.244492,,,,,,0,0
410,DUNDWIL1,623,Dundas at William EB - #623,,42.988001,-81.234357,,,,,,0,0
411,DUNDWIL2,624,Dundas at William WB - #624,,42.988167,-81.234044,,,,,,0,0
412,EDENEAS1,626,Eden at Easy EB - #626,,42.946669,-81.234692,,,,,,0,0
413,EDENEAS2,627,Eden at Easy WB - #627,,42.946758,-81.234301,,,,,,0,0
414,EDENNIX,628,Eden at Nixon WB - #628,,42.946509,-81.23719,,,,,,0,0
415,EDENVERU,629,Eden at Verulam EB - #629,,42.946947,-81.231417,,,,,,0,0
416,EDWABASE,630,Edward at Baseline SB - #630,,42.959872,-81.256607,,,,,,0,0
417,EDWAELMW,634,Edward at Elmwood SB - #634,,42.970163,-81.257901,,,,,,0,0
418,EDWAHIWY,637,Edward at Highway SB - #637,,42.962174,-81.256749,,,,,,0,0
419,EDWALANG,639,Edward at Langarth SB - #639,,42.965432,-81.257158,,,,,,0,0
420,EDWATECU,640,Edward at Tecumseh SB - #640,,42.96804,-81.257575,,,,,,0,0
421,ELMWCATH,641,Elmwood at Cathcart WB - #641,,42.970779,-81.254355,,,,,,0,0
422,ELMWMARL,642,Elmwood at Marley Place WB - #642,,42.971201,-81.250563,,,,,,0,0
423,ELMWWORT,643,Elmwood at Wortley WB - #643,,42.970934,-81.252723,,,,,,0,0
424,EMERHIW1,644,Emery at Highwood EB - #644,,42.963584,-81.270317,,,,,,0,0
425,EMERHIW2,645,Emery at Highwood WB - #645,,42.963681,-81.270068,,,,,,0,0
426,EMERPADD,646,Emery at Paddington EB - #646,,42.963561,-81.263574,,,,,,0,0
427,EMERPHY1,647,Emery at Phyllis EB - #647,,42.963473,-81.273514,,,,,,0,0
428,EMERPHY2,648,Emery at Phyllis WB - #648,,42.963571,-81.272846,,,,,,0,0
429,EMERWIN1,649,Emery west of Winston EB - #649,,42.963719,-81.266921,,,,,,0,0
430,EMERWIN2,650,Emery at Winston WB - #650,,42.963768,-81.26765,,,,,,0,0
431,ENTEHUBR,651,Enterprise at Hubrey EB - #651,,42.933034,-81.184689,,,,,,0,0
432,ENTEMID1,652,Enterprise at Midpark EB - #652,,42.932497,-81.186907,,,,,,0,0
433,ENTEPOM1,653,Enterprise at Pond Mills EB - #653,,42.931561,-81.189731,,,,,,0,0
434,ERNEBRA1,654,Ernest at Bradley NB - #654,,42.934816,-81.236399,,,,,,0,0
435,ERNEBRA2,655,Ernest at Bradley SB - #655,,42.934612,-81.236504,,,,,,0,0
436,ERNECON2,657,Ernest at Conway SB - #657,,42.933053,-81.236551,,,,,,0,0
437,ERNEELVI,658,Ernest at Elvira SB - #658,,42.939341,-81.238539,,,,,,0,0
438,ERNEFEN1,659,Ernest at Fennel NB - #659,,42.929488,-81.23594,,,,,,0,0
439,ERNEFEN2,660,Ernest at Fennel SB - #660,,42.930285,-81.235775,,,,,,0,0
440,ERNEJAL1,662,Ernest at Jalna NB - #662,,42.941107,-81.236799,,,,,,0,0
441,ERNEJAL2,663,Ernest at Jalna SB - #663,,42.9407,-81.237401,,,,,,0,0
442,ERNEMUR1,665,Opposite Sir Aurther Carty PS - #665,,42.938013,-81.238457,,,,,,0,0
443,ERNEMUR3,666,Ernest at Muriel NB - #666,,42.936425,-81.237508,,,,,,0,0
444,ERNEPAUL,667,Ernest at Pauline SB - #667,,42.937018,-81.238241,,,,,,0,0
445,ERNESCO1,668,Ernest at Scotchmere SB - #668,,42.926915,-81.235957,,,,,,0,0
446,ERNESCO2,669,Ernest at Scotchmere NB - #669,,42.926654,-81.2358,,,,,,0,0
447,EXETMEG,670,Exeter at Meg EB - #670,,42.92479,-81.228489,,,,,,0,0
448,EXETSHOL,671,Exeter at Sholto WB - #671,,42.924966,-81.228259,,,,,,0,0
449,EXETWEL1,672,Exeter at Wellington EB - #672,,42.926036,-81.215134,,,,,,0,0
450,FANSADE1,682,Fanshawe at Adelaide EB - #682,,43.035026,-81.254038,,,,,,0,0
451,FANSADE4,684,Fanshawe west of Adelaide WB - #684,,43.034771,-81.255542,,,,,,0,0
452,FANSFRE1,688,Fanshawe east of Freemont EB - #688,,43.036537,-81.24922,,,,,,0,0
453,FANSGLE1,692,Fanshawe at Glengarry EB - #692,,43.037458,-81.246181,,,,,,0,0
454,FANSGLEN,694,Fanshawe & Glenora Dr. WB - #694,,43.039714,-81.238775,,,,,,0,0
455,FANSHAS1,695,Fanshawe at Hastings East EB - #695,,43.031099,-81.267184,,,,,,0,0
456,FANSHAS2,696,Fanshawe at Hastings WB - #696,,43.030992,-81.268125,,,,,,0,0
457,FANSHAS3,697,Fanshawe at Hastings West EB - #697,,43.030109,-81.2705,,,,,,0,0
458,FANSJEN2,699,Fanshawe at Jennifer 1 WB - #699,,43.030043,-81.271423,,,,,,0,0
459,FANSJEN4,700,Fanshawe at Jennifer 2 WB - #700,,43.029285,-81.273907,,,,,,0,0
460,FANSLOU1,701,Fanshawe at Louise EB - #701,,43.024436,-81.289879,,,,,,0,0
461,FANSLOU2,702,Fanshawe at Louise WB - #702,,43.024713,-81.289437,,,,,,0,0
462,FANSMCLE,703,Fanshawe at McLean WB - #703,,43.041634,-81.232485,,,,,,0,0
463,FANSNCR1,704,Fanshawe west of North Centre EB - #704,,43.028057,-81.277532,,,,,,0,0
464,FANSNCR2,705,Fanshawe west of North Centre WB - #705,,43.028239,-81.277573,,,,,,0,0
465,FANSNCR3,706,Fanshawe east of North Centre EB - #706,,43.028932,-81.274472,,,,,,0,0
466,FANSNCR4,707,Fanshawe east of North Centre WB - #707,,43.026276,-81.284527,,,,,,0,0
467,FANSPHIL,708,Fanshawe at Phillbrook WB - #708,,43.032115,-81.264402,,,,,,0,0
468,FANSRIC1,709,Fanshawe east of Richmond EB - #709,,43.027429,-81.27953,,,,,,0,0
469,FANSSTO1,711,Fanshawe at Stoneybrook East EB - #711,,43.033409,-81.25933,,,,,,0,0
470,FANSSTO2,712,Fanshawe at Stoneybrook East WB - #712,,43.033749,-81.258955,,,,,,0,0
471,FANSSTO3,713,Fanshawe at Stoneybrook West EB - #713,,43.032203,-81.263454,,,,,,0,0
472,FARRPROU,717,Farrah at Proudfoot EB - #717,,42.986899,-81.289859,,,,,,0,0
473,FERNCONT,721,Ferndale at Country Club Drive WB - #721,,42.946932,-81.25205,,,,,,0,0
474,FLORASH1,733,Florence at Ashland EB - #733,,42.992132,-81.20756,,,,,,0,0
475,FLORASH2,734,Florence at Ashland WB - #734,,42.992391,-81.207153,,,,,,0,0
476,FLOREGE1,736,Florence at Egerton EB - #736,,42.989745,-81.21583,,,,,,0,0
477,FLOREGE2,737,Florence at Egerton WB - #737,,42.989892,-81.21581,,,,,,0,0
478,FLORELE1,738,Florence at Eleanor EB - #738,,42.991399,-81.210202,,,,,,0,0
479,FLORELE2,739,Florence at Eleanor WB - #739,,42.991506,-81.210279,,,,,,0,0
480,FLORFAI1,740,Florence at Fairgrounds south Gate EB - #740,,42.988583,-81.218615,,,,,,0,0
481,FLORFAI2,741,Florence at Fairgrounds south Gate WB - #741,,42.988638,-81.218949,,,,,,0,0
482,FLORHIG2,743,Florence at Highbury WB - #743,,42.994128,-81.203191,,,,,,0,0
483,FLORKEL1,744,Florence at Kellogg Lane EB - #744,,42.990512,-81.213309,,,,,,0,0
484,FLORKEL2,745,Florence at Kellogg Lane WB - #745,,42.990585,-81.213424,,,,,,0,0
485,FULLREGA,750,Fuller at Regal WB - #750,,43.022343,-81.225107,,,,,,0,0
486,FULLVES2,752,Fuller at Vesta WB - #752,,43.023228,-81.222149,,,,,,0,0
487,GAINWON1,756,Sherwood Forest Mall EB - #756,,43.006225,-81.306097,,,,,,0,0
488,GAINWON2,757,Sherwood Forest Mall WB - #757,,43.006698,-81.304967,,,,,,0,0
489,GARDBER1,759,Gardenwood at Berkshire NB - #759,,42.962908,-81.284862,,,,,,0,0
490,GARDRID1,762,Gardenwood at Ridgewood EB - #762,,42.966547,-81.283639,,,,,,0,0
491,GARDRID2,763,Gardenwood east of Ridgewood WB - #763,,42.967144,-81.282587,,,,,,0,0
492,GARDSOU2,766,Gardenwood at Southcrest SB - #766,,42.964872,-81.285158,,,,,,0,0
493,GARDSOU3,767,57 Gardenwood NB - #767,,42.964982,-81.285133,,,,,,0,0
494,GLASMORN,768,Glasgow at Mornington NB - #768,,43.001114,-81.221698,,,,,,0,0
495,GOREBRAE,783,Gore at Braeside WB - #783,,42.978433,-81.172081,,,,,,0,0
496,GOREFIRE,785,Gore at Firestone WB - #785,,42.979208,-81.169434,,,,,,0,0
497,GRANHIG1,790,Grand at High EB - #790,,42.971973,-81.240767,,,,,,0,0
498,GRANHIG2,791,Grand at High WB - #791,,42.972112,-81.24004,,,,,,0,0
499,GRANHIG4,792,84 Grand WB - #792,,42.971894,-81.241983,,,,,,0,0
500,GRENADEL,800,Grenfell at Adelaide WB - #800,,43.038129,-81.256174,,,,,,0,0
501,GRENGREN,801,Grenfell at Grenfell Cr WB - #801,,43.03882,-81.251795,,,,,,0,0
502,GRENMIDA,803,Grenfell at Midale WB - #803,,43.040496,-81.248311,,,,,,0,0
503,GREYCOLB,804,Grey at Colborne WB - #804,,42.979241,-81.236529,,,,,,0,0
504,GREYWATE,805,Grey at Waterloo WB - #805,,42.978687,-81.238647,,,,,,0,0
505,GRIFBBA2,808,Griffith at Byron Baseline WB - #808,,42.951835,-81.340118,,,,,,0,0
506,GRIFBOLE,810,Griffith at Boler EB - #810,,42.944079,-81.329386,,,,,,0,0
507,GRIFCOMM,811,Griffith at Commissioners SB - #811,,42.962581,-81.342749,,,,,,0,0
508,GRIFDEA2,812,Boler Mountain SB - #812,,42.946162,-81.33628,,,,,,0,0
509,GRIFFAIR,814,Griffith at Fairlane SB - #814,,42.949289,-81.338973,,,,,,0,0
510,GRIFHEMO,816,Griffith at Helena Montague SB - #816,,42.959851,-81.34213,,,,,,0,0
511,GRIFNORM,817,Griffith at Norman SB - #817,,42.956299,-81.34119,,,,,,0,0
512,GRIFROBW,818,Griffith at Robinwood EB - #818,,42.942271,-81.333418,,,,,,0,0
513,GRIFWIDD,822,Griffith at Widdicomb SB - #822,,42.944539,-81.33588,,,,,,0,0
514,HALEBEAT,828,Hale at Beattie SB - #828,,42.994478,-81.197049,,,,,,0,0
515,HALEBRY1,829,Hale at Brydges NB - #829,,42.99049,-81.195112,,,,,,0,0
516,HALEBRY2,830,Hale at Brydges SB - #830,,42.990805,-81.195321,,,,,,0,0
517,HALEDOU1,831,Hale at Doulton NB - #831,,42.996102,-81.197705,,,,,,0,0
518,HALEDOU2,832,Hale at Doulton SB - #832,,42.99606,-81.19781,,,,,,0,0
519,HALEDUND,833,Hale at Dundas NB - #833,,42.997836,-81.19854,,,,,,0,0
520,HALEEAST,834,Hale at Eastman NB - #834,,42.994041,-81.196761,,,,,,0,0
521,HALEELLS,835,Hale at Ellsworth SB - #835,,42.979462,-81.19096,,,,,,0,0
522,HALEGRAY,836,Hale at Graydon NB - #836,,42.992419,-81.196006,,,,,,0,0
523,HALEMAGE,837,Hale at Magee SB - #837,,42.981498,-81.191082,,,,,,0,0
524,HALEMONT,838,Hale at Montague Place SB - #838,,42.992916,-81.196312,,,,,,0,0
525,HALESTE1,839,Hale at Stevenson NB - #839,,42.988161,-81.194023,,,,,,0,0
526,HALETRA2,842,Hale at Trafalgar SB - #842,,42.986756,-81.193479,,,,,,0,0
527,HALLCOMM,843,Halls Mills at Commissioners SB - #843,,42.960701,-81.334838,,,,,,0,0
528,HAMIADE1,845,Hamilton at Adelaide EB - #845,,42.981991,-81.228831,,,,,,0,0
529,HAMIADE2,846,Hamilton at Adelaide WB - #846,,42.982041,-81.228328,,,,,,0,0
530,HAMIBRA1,847,Hamilton east of Braesyde EB - #847,,42.974058,-81.171792,,,,,,0,0
531,HAMIBRA3,848,Hamilton west of Braesyde EB - #848,,42.974851,-81.174527,,,,,,0,0
532,HAMIEAST,850,Hamilton at East WB - #850,,42.97858,-81.200065,,,,,,0,0
533,HAMIEGE1,851,Hamilton at Egerton EB - #851,,42.980238,-81.21243,,,,,,0,0
534,HAMIEGE2,852,Hamilton at Egerton WB - #852,,42.980285,-81.211777,,,,,,0,0
535,HAMIELM,854,Hamilton at Elm WB - #854,,42.979565,-81.207202,,,,,,0,0
536,HAMIGIL1,855,Hamilton at Giles EB - #855,,42.977873,-81.195945,,,,,,0,0
537,HAMIGIL2,856,Hamilton at Giles WB - #856,,42.977934,-81.195434,,,,,,0,0
538,HAMIGORE,858,Hamilton at Gore EB - #858,,42.97548,-81.178124,,,,,,0,0
539,HAMIHALE,859,Hamilton at Hale WB - #859,,42.977431,-81.191874,,,,,,0,0
540,HAMIHIG1,860,Hamilton at Highbury EB - #860,,42.977498,-81.193215,,,,,,0,0
541,HAMIHIG2,861,Hamilton at Highbury WB - #861,,42.977777,-81.194291,,,,,,0,0
542,HAMILTGR,863,Hamilton at Little Grey WB - #863,,42.981338,-81.224253,,,,,,0,0
543,HAMIMAME,865,Hamilton at Mamelon EB - #865,,42.981302,-81.224568,,,,,,0,0
544,HAMIMEA1,866,Hamilton west of Meadowlilly EB - #866,,42.976754,-81.187744,,,,,,0,0
545,HAMIMEA3,867,Hamilton east of Meadowlilly EB - #867,,42.976569,-81.186135,,,,,,0,0
546,HAMINORL,868,Hamilton at Norlan EB - #868,,42.97729,-81.191664,,,,,,0,0
547,HAMIPILA,871,Hamilton at Pine Lawn EB - #871,,42.978413,-81.199891,,,,,,0,0
548,HAMIREC1,874,Hamilton at Rectory EB - #874,,42.98062,-81.22053,,,,,,0,0
549,HAMIREC2,875,Hamilton at Rectory WB - #875,,42.980659,-81.220012,,,,,,0,0
550,HAMIRIRU,878,Hamilton at River Run Terrace EB - #878,,42.973015,-81.168216,,,,,,0,0
551,HAMISAC1,879,Hamilton at Sackville EB - #879,,42.980326,-81.215376,,,,,,0,0
552,HAMISAC2,880,Hamilton at Sackville WB - #880,,42.980438,-81.215361,,,,,,0,0
553,HAMISJU1,883,Hamilton at St. Julien EB - #883,,42.97908,-81.204402,,,,,,0,0
554,HAMISJU2,884,Hamilton at St. Julien WB - #884,,42.979134,-81.204082,,,,,,0,0
555,HAMITENN,885,Hamilton at Tennyson EB - #885,,42.97947,-81.207224,,,,,,0,0
556,HAMIWATM,887,Hamilton at Watmar EB - #887,,42.976094,-81.182582,,,,,,0,0
557,HASTCHA1,889,Hastings at Chambers NB - #889,,43.037134,-81.270738,,,,,,0,0
558,HASTCHA2,890,Hastings at Chambers SB - #890,,43.037031,-81.270715,,,,,,0,0
559,HASTDONY,891,Hastings at Donnybrook NB - #891,,43.032086,-81.268232,,,,,,0,0
560,HASTVIR1,892,Hastings at Virginia NB - #892,,43.034071,-81.269268,,,,,,0,0
